"","datetime","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"dtime.32222","2007-9-4 15:00:00",84,85,87,90,88,90,90,89,89,90,85
"dtime.32223","2007-9-4 16:00:00",84,87,87,89,89,91,90,89,89,91,86
"dtime.32224","2007-9-4 17:00:00",84,86,87,90,89,90,90,89,89,91,87
"dtime.32225","2007-9-4 18:00:00",83,85,87,88,88,89,88,87,88,89,85
"dtime.32226","2007-9-4 19:00:00",80,83,82,82,81,87,84,83,83,87,83
"dtime.32227","2007-9-4 20:00:00",74,73,76,78,76,79,79,75,74,78,76
"dtime.32228","2007-9-4 21:00:00",73,70,69,72,72,74,75,72,71,74,72
"dtime.32229","2007-9-4 22:00:00",71,68,67,70,70,72,72,70,69,71,70
"dtime.32230","2007-9-4 23:00:00",70,67,65,69,68,70,71,68,66,70,68
"dtime.32231","2007-9-4 24:00:00",68,66,63,67,66,68,68,66,64,67,68
"dtime.32232","2007-9-5 1:00:00",67,64,61,66,66,66,68,66,65,66,65
"dtime.32233","2007-9-5 2:00:00",67,63,62,64,65,66,67,64,65,65,64
"dtime.32234","2007-9-5 3:00:00",66,62,60,64,65,65,66,63,64,64,63
"dtime.32235","2007-9-5 4:00:00",66,63,60,63,64,64,64,63,63,64,63
"dtime.32236","2007-9-5 5:00:00",66,61,58,63,64,62,65,61,62,62,62
"dtime.32237","2007-9-5 6:00:00",66,60,58,62,64,62,63,61,63,62,62
"dtime.32238","2007-9-5 7:00:00",66,61,58,62,65,62,63,61,63,62,60
"dtime.32239","2007-9-5 8:00:00",71,64,64,66,65,67,66,65,66,67,63
"dtime.32240","2007-9-5 9:00:00",79,69,69,74,69,75,73,74,72,75,66
"dtime.32241","2007-9-5 10:00:00",82,73,78,81,73,80,79,81,78,81,73
"dtime.32242","2007-9-5 11:00:00",83,78,82,85,79,85,83,85,81,85,78
"dtime.32243","2007-9-5 12:00:00",85,82,83,88,81,87,88,89,86,88,84
"dtime.32244","2007-9-5 13:00:00",87,84,85,89,83,89,90,89,88,90,86
"dtime.32245","2007-9-5 14:00:00",87,87,87,90,84,91,91,90,89,91,87
"dtime.32246","2007-9-5 15:00:00",86,89,87,91,83,92,91,91,89,92,89
"dtime.32247","2007-9-5 16:00:00",83,88,85,91,81,93,90,91,90,93,89
"dtime.32248","2007-9-5 17:00:00",82,89,84,92,81,92,90,91,88,93,89
"dtime.32249","2007-9-5 18:00:00",81,89,83,88,79,92,88,88,88,92,87
"dtime.32250","2007-9-5 19:00:00",78,84,78,83,76,89,84,83,85,88,83
"dtime.32251","2007-9-5 20:00:00",76,75,74,79,72,81,80,80,76,82,79
"dtime.32252","2007-9-5 21:00:00",74,71,71,76,71,78,75,78,73,79,76
"dtime.32253","2007-9-5 22:00:00",74,68,69,74,70,76,74,74,71,77,70
"dtime.32254","2007-9-5 23:00:00",74,71,65,73,70,76,73,75,71,78,69
"dtime.32255","2007-9-5 24:00:00",73,69,67,72,69,75,73,73,70,76,67
"dtime.32256","2007-9-6 1:00:00",73,67,66,70,68,73,72,71,69,74,67
"dtime.32257","2007-9-6 2:00:00",72,67,65,68,69,72,72,68,68,72,64
"dtime.32258","2007-9-6 3:00:00",71,66,64,68,68,71,70,67,67,70,64
"dtime.32259","2007-9-6 4:00:00",69,64,61,68,67,69,70,67,66,69,64
"dtime.32260","2007-9-6 5:00:00",67,62,61,67,65,67,70,67,65,67,62
"dtime.32261","2007-9-6 6:00:00",67,62,61,65,65,67,69,65,66,67,62
"dtime.32262","2007-9-6 7:00:00",67,62,60,64,64,66,68,64,65,66,61
"dtime.32263","2007-9-6 8:00:00",72,65,65,69,68,70,70,69,66,69,64
"dtime.32264","2007-9-6 9:00:00",78,69,73,75,73,73,73,75,72,73,70
"dtime.32265","2007-9-6 10:00:00",81,72,78,80,78,79,79,80,78,79,75
"dtime.32266","2007-9-6 11:00:00",82,77,81,82,82,83,82,83,81,83,79
"dtime.32267","2007-9-6 12:00:00",84,81,83,85,83,86,86,87,83,87,83
"dtime.32268","2007-9-6 13:00:00",85,85,85,88,84,88,88,89,87,89,87
"dtime.32269","2007-9-6 14:00:00",85,88,86,89,85,90,89,90,88,91,89
"dtime.32270","2007-9-6 15:00:00",85,89,87,91,85,91,90,90,90,92,90
"dtime.32271","2007-9-6 16:00:00",84,90,85,91,85,92,91,91,90,92,90
"dtime.32272","2007-9-6 17:00:00",82,90,84,89,83,91,89,90,89,92,90
"dtime.32273","2007-9-6 18:00:00",80,89,83,87,81,91,89,89,88,91,89
"dtime.32274","2007-9-6 19:00:00",78,84,79,83,78,87,85,83,86,88,86
"dtime.32275","2007-9-6 20:00:00",76,77,73,79,75,81,81,81,82,82,80
"dtime.32276","2007-9-6 21:00:00",75,73,72,76,73,78,79,80,80,80,78
"dtime.32277","2007-9-6 22:00:00",75,72,70,74,72,77,78,78,79,79,76
"dtime.32278","2007-9-6 23:00:00",75,75,70,73,71,77,77,74,77,79,73
"dtime.32279","2007-9-6 24:00:00",73,73,69,72,70,75,74,74,74,77,72
"dtime.32280","2007-9-7 1:00:00",73,71,68,71,70,73,73,72,71,75,71
"dtime.32281","2007-9-7 2:00:00",73,71,66,68,69,73,72,69,71,74,70
"dtime.32282","2007-9-7 3:00:00",72,69,64,67,67,71,71,66,71,72,70
"dtime.32283","2007-9-7 4:00:00",70,69,64,65,67,71,70,65,69,71,70
"dtime.32284","2007-9-7 5:00:00",69,67,63,65,67,70,68,64,68,69,69
"dtime.32285","2007-9-7 6:00:00",67,66,64,64,67,69,67,66,65,68,66
"dtime.32286","2007-9-7 7:00:00",67,64,64,64,67,67,67,65,65,67,67
"dtime.32287","2007-9-7 8:00:00",72,66,69,68,70,69,70,69,69,70,68
"dtime.32288","2007-9-7 9:00:00",78,71,74,74,74,74,73,76,73,76,73
"dtime.32289","2007-9-7 10:00:00",80,77,78,79,78,79,79,80,78,80,79
"dtime.32290","2007-9-7 11:00:00",83,80,81,81,83,82,82,82,82,83,83
"dtime.32291","2007-9-7 12:00:00",82,84,83,83,85,85,86,85,86,86,86
"dtime.32292","2007-9-7 13:00:00",84,86,85,86,87,88,88,87,89,89,89
"dtime.32293","2007-9-7 14:00:00",85,87,87,87,89,90,89,88,90,91,90
"dtime.32294","2007-9-7 15:00:00",83,88,87,89,90,90,91,89,91,90,90
"dtime.32295","2007-9-7 16:00:00",83,90,86,88,90,91,90,90,90,92,90
"dtime.32296","2007-9-7 17:00:00",81,88,85,87,87,90,89,89,90,91,90
"dtime.32297","2007-9-7 18:00:00",80,88,83,85,84,90,87,87,88,90,89
"dtime.32298","2007-9-7 19:00:00",78,86,79,81,81,87,86,82,85,87,85
"dtime.32299","2007-9-7 20:00:00",74,77,76,78,77,80,82,79,82,81,80
"dtime.32300","2007-9-7 21:00:00",73,77,74,74,75,80,79,78,80,81,79
"dtime.32301","2007-9-7 22:00:00",72,73,71,72,72,75,77,74,78,78,77
"dtime.32302","2007-9-7 23:00:00",72,72,68,71,70,74,76,72,76,76,76
"dtime.32303","2007-9-7 24:00:00",72,72,67,68,70,73,74,71,74,74,75
"dtime.32304","2007-9-8 1:00:00",71,69,66,66,69,71,73,69,73,73,71
"dtime.32305","2007-9-8 2:00:00",66,68,68,64,68,69,71,67,71,71,70
"dtime.32306","2007-9-8 3:00:00",65,66,67,63,68,67,70,64,71,69,68
"dtime.32307","2007-9-8 4:00:00",64,64,63,62,67,65,70,63,69,66,66
"dtime.32308","2007-9-8 5:00:00",64,63,66,61,67,64,68,62,68,65,65
"dtime.32309","2007-9-8 6:00:00",64,62,64,60,66,62,68,61,66,63,64
"dtime.32310","2007-9-8 7:00:00",64,62,63,59,66,62,67,60,65,63,64
"dtime.32311","2007-9-8 8:00:00",68,65,68,63,69,66,68,65,67,67,67
"dtime.32312","2007-9-8 9:00:00",75,69,72,72,73,72,72,72,71,72,72
"dtime.32313","2007-9-8 10:00:00",79,74,77,78,78,78,77,78,75,79,77
"dtime.32314","2007-9-8 11:00:00",81,78,80,80,81,80,81,80,81,81,81
"dtime.32315","2007-9-8 12:00:00",82,82,82,82,84,84,83,83,84,85,86
"dtime.32316","2007-9-8 13:00:00",83,86,84,85,86,87,86,86,87,88,88
"dtime.32317","2007-9-8 14:00:00",84,89,86,86,89,90,89,87,90,91,89
"dtime.32318","2007-9-8 15:00:00",84,89,86,87,89,90,90,89,91,91,90
"dtime.32319","2007-9-8 16:00:00",83,89,86,87,89,91,89,87,90,92,90
"dtime.32320","2007-9-8 17:00:00",82,90,85,87,87,91,89,87,90,91,89
"dtime.32321","2007-9-8 18:00:00",79,88,83,85,84,89,88,85,88,89,87
"dtime.32322","2007-9-8 19:00:00",76,84,79,80,81,85,83,80,86,85,83
"dtime.32323","2007-9-8 20:00:00",73,76,71,74,75,78,78,72,81,78,80
"dtime.32324","2007-9-8 21:00:00",73,73,68,73,73,75,76,73,77,76,76
"dtime.32325","2007-9-8 22:00:00",71,71,66,71,70,72,73,72,73,74,71
"dtime.32326","2007-9-8 23:00:00",72,68,67,68,68,70,71,69,71,71,71
"dtime.32327","2007-9-8 24:00:00",72,66,64,67,68,67,70,64,69,68,68
"dtime.32328","2007-9-9 1:00:00",71,66,64,66,64,66,69,62,69,65,69
"dtime.32329","2007-9-9 2:00:00",71,63,59,65,65,64,66,61,65,63,65
"dtime.32330","2007-9-9 3:00:00",70,63,62,65,65,63,66,60,64,62,65
"dtime.32331","2007-9-9 4:00:00",68,62,58,65,63,63,64,60,63,62,62
"dtime.32332","2007-9-9 5:00:00",69,61,60,68,62,63,64,60,63,62,63
"dtime.32333","2007-9-9 6:00:00",70,60,58,68,61,62,63,61,62,60,63
"dtime.32334","2007-9-9 7:00:00",72,59,58,70,62,63,63,63,62,60,60
"dtime.32335","2007-9-9 8:00:00",74,62,65,73,65,65,65,70,63,65,63
"dtime.32336","2007-9-9 9:00:00",79,67,71,77,73,72,67,74,68,72,68
"dtime.32337","2007-9-9 10:00:00",80,71,76,81,77,77,74,79,75,77,73
"dtime.32338","2007-9-9 11:00:00",81,77,80,84,80,80,80,82,79,81,79
"dtime.32339","2007-9-9 12:00:00",82,81,84,84,81,85,82,82,82,85,84
"dtime.32340","2007-9-9 13:00:00",84,84,84,84,82,86,84,84,84,86,87
"dtime.32341","2007-9-9 14:00:00",83,87,84,83,84,88,86,86,86,89,88
"dtime.32342","2007-9-9 15:00:00",83,87,83,85,83,90,89,87,89,90,89
"dtime.32343","2007-9-9 16:00:00",84,87,85,84,83,88,90,88,88,90,89
"dtime.32344","2007-9-9 17:00:00",83,86,83,85,82,89,89,88,88,90,86
"dtime.32345","2007-9-9 18:00:00",82,85,78,85,81,89,86,87,86,90,84
"dtime.32346","2007-9-9 19:00:00",80,79,76,81,80,85,84,82,82,85,82
"dtime.32347","2007-9-9 20:00:00",78,75,75,78,77,80,81,78,78,79,79
"dtime.32348","2007-9-9 21:00:00",77,73,74,77,76,77,79,78,76,77,77
"dtime.32349","2007-9-9 22:00:00",77,72,74,75,75,76,76,73,74,75,75
"dtime.32350","2007-9-9 23:00:00",76,72,74,74,75,76,76,72,74,75,73
"dtime.32351","2007-9-9 24:00:00",75,73,73,73,74,75,75,72,74,74,73
"dtime.32352","2007-9-10 1:00:00",75,71,71,73,74,73,75,71,73,72,71
"dtime.32353","2007-9-10 2:00:00",74,71,71,73,73,72,75,72,73,72,71
"dtime.32354","2007-9-10 3:00:00",74,70,71,72,72,72,74,69,73,72,70
"dtime.32355","2007-9-10 4:00:00",74,69,70,72,71,71,73,67,71,70,67
"dtime.32356","2007-9-10 5:00:00",73,68,67,71,71,68,73,67,70,69,67
"dtime.32357","2007-9-10 6:00:00",73,68,67,70,69,70,72,67,69,70,67
"dtime.32358","2007-9-10 7:00:00",73,68,69,71,71,70,72,67,68,70,65
"dtime.32359","2007-9-10 8:00:00",75,69,70,72,72,72,73,73,71,73,68
"dtime.32360","2007-9-10 9:00:00",80,72,75,75,74,77,77,77,78,77,72
"dtime.32361","2007-9-10 10:00:00",80,74,78,79,81,79,82,80,82,80,77
"dtime.32362","2007-9-10 11:00:00",82,77,82,82,84,82,86,85,85,82,82
"dtime.32363","2007-9-10 12:00:00",84,82,84,85,86,86,88,87,88,87,83
"dtime.32364","2007-9-10 13:00:00",85,84,85,88,87,88,90,89,90,89,85
"dtime.32365","2007-9-10 14:00:00",88,85,87,91,88,90,91,90,89,90,86
"dtime.32366","2007-9-10 15:00:00",87,87,89,91,88,92,91,90,90,92,87
"dtime.32367","2007-9-10 16:00:00",88,87,87,91,85,93,91,90,89,92,88
"dtime.32368","2007-9-10 17:00:00",88,84,83,91,82,92,88,92,88,92,81
"dtime.32369","2007-9-10 18:00:00",84,80,82,90,81,90,89,90,88,91,74
"dtime.32370","2007-9-10 19:00:00",82,79,79,85,79,88,86,85,84,88,74
"dtime.32371","2007-9-10 20:00:00",82,77,76,82,77,84,84,81,79,84,74
"dtime.32372","2007-9-10 21:00:00",81,78,76,80,76,82,81,79,77,82,74
"dtime.32373","2007-9-10 22:00:00",81,76,75,79,75,80,79,79,74,81,72
"dtime.32374","2007-9-10 23:00:00",81,75,75,80,75,79,79,76,74,79,72
"dtime.32375","2007-9-10 24:00:00",80,74,75,80,75,79,77,80,73,80,72
"dtime.32376","2007-9-11 1:00:00",79,74,74,80,76,80,78,78,73,79,72
"dtime.32377","2007-9-11 2:00:00",80,72,73,79,73,78,76,78,73,77,72
"dtime.32378","2007-9-11 3:00:00",80,72,73,77,74,75,75,74,73,74,72
"dtime.32379","2007-9-11 4:00:00",80,71,73,75,73,73,74,73,72,73,72
"dtime.32380","2007-9-11 5:00:00",78,71,72,74,72,72,73,74,72,72,72
"dtime.32381","2007-9-11 6:00:00",78,71,71,75,72,72,74,73,73,74,72
"dtime.32382","2007-9-11 7:00:00",78,70,71,74,72,72,74,72,73,73,71
"dtime.32383","2007-9-11 8:00:00",78,70,74,75,74,73,75,73,74,74,72
"dtime.32384","2007-9-11 9:00:00",80,72,76,78,77,78,78,80,74,79,73
"dtime.32385","2007-9-11 10:00:00",82,76,80,81,80,82,80,81,75,82,74
"dtime.32386","2007-9-11 11:00:00",85,79,82,86,83,87,83,87,77,88,75
"dtime.32387","2007-9-11 12:00:00",87,77,82,89,86,88,84,89,79,89,71
"dtime.32388","2007-9-11 13:00:00",89,78,84,92,87,91,85,92,77,91,72
"dtime.32389","2007-9-11 14:00:00",91,78,84,94,83,92,85,94,76,91,72
"dtime.32390","2007-9-11 15:00:00",92,74,82,96,82,89,83,95,76,89,72
"dtime.32391","2007-9-11 16:00:00",92,73,75,96,78,87,82,91,75,84,74
"dtime.32392","2007-9-11 17:00:00",83,72,74,94,75,85,80,86,77,82,75
"dtime.32393","2007-9-11 18:00:00",81,73,75,90,75,84,79,82,76,81,74
"dtime.32394","2007-9-11 19:00:00",82,72,75,87,74,81,79,82,75,79,73
"dtime.32395","2007-9-11 20:00:00",82,70,74,84,73,79,78,81,74,78,71
"dtime.32396","2007-9-11 21:00:00",80,71,74,82,74,78,77,79,73,78,71
"dtime.32397","2007-9-11 22:00:00",80,70,74,81,74,77,76,78,73,76,70
"dtime.32398","2007-9-11 23:00:00",80,69,74,80,74,76,75,75,69,74,67
"dtime.32399","2007-9-11 24:00:00",80,67,74,78,74,74,74,73,67,73,67
"dtime.32400","2007-9-12 1:00:00",80,68,73,77,74,74,73,73,66,72,65
"dtime.32401","2007-9-12 2:00:00",79,63,72,77,71,71,70,69,64,69,65
"dtime.32402","2007-9-12 3:00:00",76,59,70,76,68,68,69,67,64,67,61
"dtime.32403","2007-9-12 4:00:00",76,57,69,73,65,67,67,66,62,65,60
"dtime.32404","2007-9-12 5:00:00",74,56,67,73,66,67,66,68,58,65,59
"dtime.32405","2007-9-12 6:00:00",74,54,66,72,66,65,64,66,58,63,56
"dtime.32406","2007-9-12 7:00:00",73,53,65,72,65,63,63,65,57,60,56
"dtime.32407","2007-9-12 8:00:00",76,56,66,72,67,67,64,70,60,65,57
"dtime.32408","2007-9-12 9:00:00",77,66,71,74,72,73,70,73,68,72,65
"dtime.32409","2007-9-12 10:00:00",79,69,73,79,74,76,76,77,73,76,69
"dtime.32410","2007-9-12 11:00:00",79,70,75,81,75,78,78,80,75,79,70
"dtime.32411","2007-9-12 12:00:00",81,72,76,82,77,79,79,81,77,80,71
"dtime.32412","2007-9-12 13:00:00",81,74,76,83,77,81,81,81,77,81,74
"dtime.32413","2007-9-12 14:00:00",81,74,78,84,79,84,82,84,79,83,75
"dtime.32414","2007-9-12 15:00:00",81,77,78,85,79,85,83,84,80,85,78
"dtime.32415","2007-9-12 16:00:00",81,77,78,86,79,86,82,85,81,86,76
"dtime.32416","2007-9-12 17:00:00",81,77,78,84,79,85,82,85,80,85,78
"dtime.32417","2007-9-12 18:00:00",79,77,78,81,78,85,82,82,79,84,78
"dtime.32418","2007-9-12 19:00:00",74,72,74,77,72,79,77,80,74,80,76
"dtime.32419","2007-9-12 20:00:00",68,64,69,74,68,73,70,69,65,71,68
"dtime.32420","2007-9-12 21:00:00",66,61,65,71,65,70,67,71,62,68,61
"dtime.32421","2007-9-12 22:00:00",66,59,65,69,63,69,66,72,62,67,62
"dtime.32422","2007-9-12 23:00:00",65,60,61,66,62,69,63,70,62,67,60
"dtime.32423","2007-9-12 24:00:00",63,60,60,65,59,67,62,66,59,66,58
"dtime.32424","2007-9-13 1:00:00",63,59,60,65,59,66,62,65,60,65,55
"dtime.32425","2007-9-13 2:00:00",62,58,59,65,58,64,61,65,59,64,53
"dtime.32426","2007-9-13 3:00:00",61,58,61,66,58,64,61,65,59,63,53
"dtime.32427","2007-9-13 4:00:00",61,57,58,64,58,63,63,64,60,63,53
"dtime.32428","2007-9-13 5:00:00",61,56,58,62,56,62,59,63,58,62,52
"dtime.32429","2007-9-13 6:00:00",61,56,58,61,57,62,61,61,60,62,52
"dtime.32430","2007-9-13 7:00:00",61,56,59,60,55,61,61,63,58,63,52
"dtime.32431","2007-9-13 8:00:00",66,57,64,64,61,63,64,66,61,64,53
"dtime.32432","2007-9-13 9:00:00",76,60,70,74,71,69,66,72,64,68,58
"dtime.32433","2007-9-13 10:00:00",79,61,73,79,75,73,73,77,69,72,61
"dtime.32434","2007-9-13 11:00:00",81,66,74,81,76,76,78,80,73,75,66
"dtime.32435","2007-9-13 12:00:00",81,70,77,83,78,79,79,82,75,78,71
"dtime.32436","2007-9-13 13:00:00",81,74,76,85,78,82,81,82,78,81,73
"dtime.32437","2007-9-13 14:00:00",81,76,77,86,79,82,81,84,77,82,77
"dtime.32438","2007-9-13 15:00:00",80,77,78,86,79,84,81,84,80,83,78
"dtime.32439","2007-9-13 16:00:00",79,79,79,85,77,85,81,85,80,85,79
"dtime.32440","2007-9-13 17:00:00",78,79,77,82,77,86,81,83,80,84,79
"dtime.32441","2007-9-13 18:00:00",76,78,75,81,74,84,79,81,79,83,78
"dtime.32442","2007-9-13 19:00:00",74,76,72,76,71,80,77,78,74,81,74
"dtime.32443","2007-9-13 20:00:00",71,71,69,73,68,77,73,74,70,77,72
"dtime.32444","2007-9-13 21:00:00",71,68,68,72,67,75,72,73,69,75,67
"dtime.32445","2007-9-13 22:00:00",69,69,66,70,64,75,71,70,69,75,65
"dtime.32446","2007-9-13 23:00:00",70,70,65,68,64,73,70,68,68,73,66
"dtime.32447","2007-9-13 24:00:00",70,68,63,64,64,71,68,66,65,71,66
"dtime.32448","2007-9-14 1:00:00",69,67,63,63,61,70,66,62,64,69,64
"dtime.32449","2007-9-14 2:00:00",67,66,64,62,61,70,66,61,64,68,63
"dtime.32450","2007-9-14 3:00:00",67,66,62,63,62,69,65,63,63,67,62
"dtime.32451","2007-9-14 4:00:00",69,65,64,62,65,67,64,62,63,67,62
"dtime.32452","2007-9-14 5:00:00",69,67,66,62,65,67,64,62,63,66,63
"dtime.32453","2007-9-14 6:00:00",69,65,65,62,64,66,63,62,63,67,62
"dtime.32454","2007-9-14 7:00:00",70,65,64,62,67,66,64,62,63,66,62
"dtime.32455","2007-9-14 8:00:00",73,66,67,66,68,68,65,64,64,67,65
"dtime.32456","2007-9-14 9:00:00",75,68,72,73,72,70,70,72,68,71,70
"dtime.32457","2007-9-14 10:00:00",79,69,75,78,76,74,75,76,71,73,71
"dtime.32458","2007-9-14 11:00:00",80,71,76,82,78,77,77,79,74,76,72
"dtime.32459","2007-9-14 12:00:00",82,72,78,85,79,79,79,82,74,77,73
"dtime.32460","2007-9-14 13:00:00",82,73,77,86,79,80,79,82,75,80,74
"dtime.32461","2007-9-14 14:00:00",79,73,77,83,78,80,79,82,75,80,72
"dtime.32462","2007-9-14 15:00:00",76,72,76,85,77,82,81,83,77,81,73
"dtime.32463","2007-9-14 16:00:00",77,71,76,83,76,80,81,82,76,79,71
"dtime.32464","2007-9-14 17:00:00",76,67,74,82,74,78,79,82,76,78,70
"dtime.32465","2007-9-14 18:00:00",76,65,73,81,73,75,77,79,73,74,66
"dtime.32466","2007-9-14 19:00:00",75,65,72,78,71,72,72,74,71,71,66
"dtime.32467","2007-9-14 20:00:00",74,65,71,75,69,70,71,73,69,70,64
"dtime.32468","2007-9-14 21:00:00",74,65,71,73,70,70,70,71,68,70,64
"dtime.32469","2007-9-14 22:00:00",74,65,69,73,68,70,69,70,68,70,65
"dtime.32470","2007-9-14 23:00:00",74,65,69,73,68,70,66,70,66,69,65
"dtime.32471","2007-9-14 24:00:00",74,64,68,74,68,69,66,69,65,68,65
"dtime.32472","2007-9-15 1:00:00",74,64,68,74,67,69,66,68,64,67,64
"dtime.32473","2007-9-15 2:00:00",74,63,68,72,67,67,64,67,63,66,63
"dtime.32474","2007-9-15 3:00:00",74,64,67,69,68,66,65,66,63,66,64
"dtime.32475","2007-9-15 4:00:00",72,61,66,67,66,66,65,66,63,66,62
"dtime.32476","2007-9-15 5:00:00",69,60,65,66,65,64,64,64,63,64,61
"dtime.32477","2007-9-15 6:00:00",71,59,66,65,65,64,64,64,63,64,61
"dtime.32478","2007-9-15 7:00:00",71,60,66,65,65,65,64,65,63,65,61
"dtime.32479","2007-9-15 8:00:00",71,61,65,65,66,66,64,65,62,66,60
"dtime.32480","2007-9-15 9:00:00",72,62,66,66,66,68,64,67,63,69,61
"dtime.32481","2007-9-15 10:00:00",72,62,66,68,65,70,66,66,65,69,63
"dtime.32482","2007-9-15 11:00:00",71,63,66,69,64,70,69,70,69,71,64
"dtime.32483","2007-9-15 12:00:00",73,65,67,73,68,71,72,72,70,72,66
"dtime.32484","2007-9-15 13:00:00",74,66,69,75,70,74,72,73,71,74,66
"dtime.32485","2007-9-15 14:00:00",74,68,70,76,72,75,74,76,72,76,68
"dtime.32486","2007-9-15 15:00:00",74,68,71,78,72,76,74,76,72,77,69
"dtime.32487","2007-9-15 16:00:00",74,69,71,78,72,77,74,76,72,78,69
"dtime.32488","2007-9-15 17:00:00",73,68,71,77,71,77,72,76,71,78,67
"dtime.32489","2007-9-15 18:00:00",73,68,70,75,70,76,71,75,70,76,65
"dtime.32490","2007-9-15 19:00:00",69,64,66,71,67,71,67,71,65,71,62
"dtime.32491","2007-9-15 20:00:00",67,59,63,66,63,66,63,65,62,65,58
"dtime.32492","2007-9-15 21:00:00",65,56,62,63,60,63,62,62,59,63,56
"dtime.32493","2007-9-15 22:00:00",65,54,61,60,59,62,61,60,57,62,52
"dtime.32494","2007-9-15 23:00:00",64,52,58,59,58,60,58,59,55,60,51
"dtime.32495","2007-9-15 24:00:00",63,51,55,58,55,58,55,58,54,58,50
"dtime.32496","2007-9-16 1:00:00",61,49,55,58,53,56,55,58,51,56,46
"dtime.32497","2007-9-16 2:00:00",59,46,55,57,52,53,55,55,49,53,45
"dtime.32498","2007-9-16 3:00:00",59,45,55,55,52,52,54,54,48,51,45
"dtime.32499","2007-9-16 4:00:00",57,45,54,53,50,51,52,53,47,50,44
"dtime.32500","2007-9-16 5:00:00",57,45,53,53,50,51,50,52,49,50,44
"dtime.32501","2007-9-16 6:00:00",57,45,53,51,50,51,48,51,46,49,42
"dtime.32502","2007-9-16 7:00:00",57,43,52,52,48,49,47,51,46,48,42
"dtime.32503","2007-9-16 8:00:00",59,47,54,55,53,53,52,54,50,51,44
"dtime.32504","2007-9-16 9:00:00",64,49,57,60,58,57,56,60,54,57,48
"dtime.32505","2007-9-16 10:00:00",65,52,61,65,61,61,61,63,59,61,52
"dtime.32506","2007-9-16 11:00:00",68,55,62,69,62,64,64,65,62,63,56
"dtime.32507","2007-9-16 12:00:00",70,59,62,71,64,66,65,70,63,66,60
"dtime.32508","2007-9-16 13:00:00",69,62,64,71,66,68,66,68,64,68,62
"dtime.32509","2007-9-16 14:00:00",70,64,65,72,64,69,68,70,65,69,63
"dtime.32510","2007-9-16 15:00:00",69,65,65,71,67,70,69,70,68,70,64
"dtime.32511","2007-9-16 16:00:00",68,65,66,71,66,70,67,71,67,71,65
"dtime.32512","2007-9-16 17:00:00",67,66,66,71,66,71,68,69,66,71,65
"dtime.32513","2007-9-16 18:00:00",66,65,65,69,65,70,67,68,65,69,65
"dtime.32514","2007-9-16 19:00:00",64,62,62,64,61,66,64,65,63,67,62
"dtime.32515","2007-9-16 20:00:00",59,54,59,60,58,59,57,56,54,58,57
"dtime.32516","2007-9-16 21:00:00",57,51,55,56,55,58,55,54,51,56,53
"dtime.32517","2007-9-16 22:00:00",57,50,53,54,53,56,54,54,50,55,50
"dtime.32518","2007-9-16 23:00:00",56,49,52,53,54,55,52,52,47,53,49
"dtime.32519","2007-9-16 24:00:00",55,49,54,52,54,55,51,50,47,52,47
"dtime.32520","2007-9-17 1:00:00",55,50,55,50,55,54,50,48,46,51,47
"dtime.32521","2007-9-17 2:00:00",54,48,53,50,56,52,49,48,46,50,46
"dtime.32522","2007-9-17 3:00:00",54,48,54,48,55,52,50,47,46,49,45
"dtime.32523","2007-9-17 4:00:00",55,47,55,49,53,51,48,47,45,49,44
"dtime.32524","2007-9-17 5:00:00",57,46,55,50,51,50,47,47,46,48,44
"dtime.32525","2007-9-17 6:00:00",58,44,53,50,51,50,47,48,45,48,42
"dtime.32526","2007-9-17 7:00:00",59,45,53,50,50,50,47,48,45,49,42
"dtime.32527","2007-9-17 8:00:00",62,48,57,54,57,53,51,53,49,52,44
"dtime.32528","2007-9-17 9:00:00",65,51,62,61,63,58,56,60,54,58,48
"dtime.32529","2007-9-17 10:00:00",67,55,64,68,65,63,64,64,60,61,53
"dtime.32530","2007-9-17 11:00:00",70,60,65,70,67,66,67,68,64,66,60
"dtime.32531","2007-9-17 12:00:00",71,64,68,71,68,69,70,69,66,69,64
"dtime.32532","2007-9-17 13:00:00",70,65,69,72,70,70,70,71,68,70,65
"dtime.32533","2007-9-17 14:00:00",72,69,68,73,69,72,71,72,69,72,68
"dtime.32534","2007-9-17 15:00:00",71,69,70,73,68,73,71,73,70,73,70
"dtime.32535","2007-9-17 16:00:00",72,70,70,74,69,73,70,73,71,73,70
"dtime.32536","2007-9-17 17:00:00",70,71,68,72,68,73,70,72,70,73,72
"dtime.32537","2007-9-17 18:00:00",68,70,67,71,68,71,70,72,69,72,70
"dtime.32538","2007-9-17 19:00:00",64,67,66,67,65,69,66,67,65,69,66
"dtime.32539","2007-9-17 20:00:00",64,61,64,62,62,64,60,58,57,63,62
"dtime.32540","2007-9-17 21:00:00",64,58,61,59,61,62,59,57,55,60,56
"dtime.32541","2007-9-17 22:00:00",63,55,59,56,61,58,56,54,53,57,53
"dtime.32542","2007-9-17 23:00:00",63,53,59,54,60,56,55,54,52,56,53
"dtime.32543","2007-9-17 24:00:00",60,52,62,54,60,56,55,54,51,56,51
"dtime.32544","2007-9-18 1:00:00",61,54,61,53,57,55,53,52,51,55,51
"dtime.32545","2007-9-18 2:00:00",61,52,59,53,56,55,53,50,51,53,49
